id,level,kind,lesson,number,title,reading,meaning_vi,page,status,reason,example_field_nonempty,raw_has_reibun,raw_bullets,raw_preview
N2-vocab-0638,N2,vocab,第63 課:621~630,627,そそっかしい,,"Hấp tấp, vội vàng",211,OK,raw_例文,NO,YES,1,"意味 心配するような行動をする様子 そそっかしい 例文 ・ 違った靴をはくなんて、そそっかしい人だ。 ≒物忘れが多い、だらしない人、おっちょこちょい Hấp tấp, vội vàng"
N2-vocab-0639,N2,vocab,第63 課:621~630,628,くどい,,"Dài dòng, lắm lời",211,OK,raw_例文,NO,YES,2,"≒物忘れが多い、だらしない人、おっちょこちょい Hấp tấp, vội vàng 意味 何回も何回もしつこいこと くどい 例文 ・ あの先生の注意は いつもくどくてうんざりする。 Dài dòng, lắm lời ポイント _人/考え/やり方 例文 ・ A: くどいようですが、6時までには 必ず来てくださいね B: あ、はい。リマインドありがとうございます"
N2-vocab-0640,N2,vocab,第63 課:621~630,629,痛ましい,いたましい,"Buồn, đau đớn",211,OK,raw_例文,NO,YES,5,"B: あ、はい。リマインドありがとうございます いた 意味 見たくなくなるほど痛々しいこと 痛 ましい ポイント _話/事故 例文 ・ 飲酒運転で子供3人がひかれるという、 痛ましい事故があった Buồn, đau đớn ≒気の毒な(日常) 使い分け ・ かわいそう:目下の人 動物、犬に使う ・ お気の毒:目上、目下人にだけ使う ・ 彼にこんな仕事をさせては(かわいそうだ 気の毒だ) ・ 先生はお母様を亡くされたのですか。(かわいそう お気の毒に)。"
N2-vocab-0641,N2,vocab,第63 課:621~630,630,哀れな,あわれな,Đáng thương,211,OK,raw_例文,NO,YES,2,・ 先生はお母様を亡くされたのですか。(かわいそう お気の毒に)。 あわ 意味 ≒かわいそう 哀 れな 例文 ・ 雨にぬれた子犬はやせて、哀れな姿をしていた。 Đáng thương
N2-vocab-0642,N2,vocab,第64 課:631~640,631,重苦しい,おもくるしい,"Nặng nề, khó chịu",212,OK,raw_例文,NO,YES,1,"Kiến thức おもくる 意味 上へ上へと重ねること 重苦 しい ポイント _空気 例文 ・ けんかをしてからずっと重苦しい空気だ。 Nặng nề, khó chịu"
N2-vocab-0643,N2,vocab,第64 課:631~640,632,ずうずうしい,,"Trơ trẽn, vô liêm sỉ",212,OK,raw_例文,NO,YES,3,"例文 ・ けんかをしてからずっと重苦しい空気だ。 Nặng nề, khó chịu 意味 恥ずかしいはずなのに、そういう気持ちがない様子 ずうずうしい 例文 ・ 並んでいたら、隣のおばさんがずうずうしく 列に割り込んできた。 → 迷惑かけいるとわかっているが、気にしない Trơ trẽn, vô liêm sỉ ・ 前に借りた金も返していないのに、 また借りに来るなんて、( )"
N2-vocab-0644,N2,vocab,第64 課:631~640,633,厚かましい,あつかましい,"Mặt dày, trơ trẽn",212,OK,raw_例文,NO,YES,2,"また借りに来るなんて、( ) 意味 恥ずかしいと思わない あつ 厚 かましい ポイント 図々しい:日常でよく使う 例文 ・ あいつはいつも食事時にやってきて Mặt dày, trơ trẽn うちで食べていく、厚かましいやつだ。 (ビジネスシーンで) ・ 厚かましいお願いですが、 連絡先を教えて頂けますでしょうか"
N2-vocab-0645,N2,vocab,第64 課:631~640,634,連絡先を教えて頂けますでしょうか,れんらくさきをおしえていただけますでしょうか,Xin vui lòng cho tôi biết thông tin liên lạc được không ạ?,212,OK,raw_例文,NO,YES,1,意味 連絡先を尋ねる丁寧な表現 連絡先を教えて頂けますでしょうか 例文 ・厚かましいお願いですが、連絡先を教えて頂けますでしょうか。
N2-vocab-0646,N2,vocab,第64 課:631~640,635,緩やか,ゆるやか,(Dốc) thoải,213,OK,raw_例文,NO,YES,1,"Dựng đứng, dốc ゆる 意味 角度がゆるいこと 緩 やか 例文 ・ この道は緩やかなカーブが続く (Dốc) thoải"
N2-vocab-0647,N2,vocab,第64 課:631~640,636,分厚い,ぶあつい,"Cồng kềnh, dày",213,OK,raw_例文,NO,YES,2,"(Dốc) thoải ぶあつ 意味 厚い<分厚い 分厚 い ポイント ⇔薄っぺらい 例文 ・ こんな分厚いステーキは初めて食べます。 Cồng kềnh, dày ・ こんな分厚い本、読みきれないよ。"
N2-vocab-0648,N2,vocab,第64 課:631~640,637,弱々しい,よわよわしい,"Còm nhom, yếu ớt",213,OK,raw_例文,NO,YES,3,"・ こんな分厚い本、読みきれないよ。 意味 よわよわ 弱そうな様子 弱々 しい 例文 ・ 彼女はいつも弱々しい声で話す。 Còm nhom, yếu ớt ポイント 対:はきはき ≒はっきり、ぺらぺら 例文 ・ 日本人と話す時は、はきはき。問題が起きた時 も、なにかを報告する時も弱々しくいったら、 何か隠していると思われるかもしれない"
N2-vocab-0649,N2,vocab,第64 課:631~640,638,情けない,なさけない,"1. Thất vọng, thảm hại 2. Không quan tâm",214,OK,raw_例文,NO,YES,2,"なさ 意味 1 ダメすぎる 情 けない 例文 ・ 大事な会議で寝てしまった彼が情けない。 1. Thất vọng, thảm hại 意味 2思いやりがない。不人情である 2. Không quan tâm 例文 ・ 入院したのに見舞いにも来てくれない。 子供からこんな情けない仕打ちを受けるとは。 → 仕打ちを受ける≒悪い態度、扱いを受ける"
N2-vocab-0650,N2,vocab,第64 課:631~640,639,等しい,ひとしい,"Bằng nhau, tương tự",214,OK,raw_例文,NO,YES,1,"→ 仕打ちを受ける≒悪い態度、扱いを受ける ひと 意味 「=」 等 しい ポイント 「同じ」よりも硬い言い方 例文 ・ 彼の表情は「嫌だ」と言っているのに等しい。 Bằng nhau, tương tự → 彼の表情 = 「嫌だ」と言っている"
N2-vocab-0651,N2,vocab,第64 課:631~640,640,羨ましい,うらやましい,"Thèm muốn, ghen tị",214,OK,raw_例文,NO,YES,2,"意味 「いいなぁ、自分をそうなりたい」と思うこと うらや 羨 ましい 例文 ・ あんなきれいな人と結婚できるなんて、羨ましい なぁ。 ・ 冬のボーナス100万円だなんて、羨ましいなぁ Thèm muốn, ghen tị → 会話では、 「普通形+なんて、羨ましい」と使うことが多いです"
N2-vocab-0652,N2,vocab,第65 課:641~650,641,くだらない,,"Vô nghĩa, tầm phào",215,OK,raw_例文,NO,YES,1,"Kiến thức 意味 まじめに聞く必要がないこと、ばからしい くだらない 例文 ・(つまらない くだらない)ことでけんかする Vô nghĩa, tầm phào"
N2-vocab-0653,N2,vocab,第65 課:641~650,642,すまない,,Xin lỗi,215,OK,raw_例文,NO,YES,1,意味 恥ずかしいはずなのに、そういう気持ちがない様子 ポイント 会話だと「すまん」もある すまない 基本的に男の人しか使わない ≒「申し訳ないけど...」 例文 ・「山田くん、すまないがこの資料50部 Xin lỗi コピーしてくれるかな。」
N2-vocab-0654,N2,vocab,第65 課:641~650,643,騒がしい,さわがしい,"Inh ỏi, ồn ào",215,OK,raw_例文,NO,YES,1,"意味 声や物音がうるさいこと さわ 騒 がしい 騒がしい:客観的 ポイント うるさい:主観的 Inh ỏi, ồn ào 例文 ・ 最近夜になると、上の階が騒がしい。"
N2-vocab-0655,N2,vocab,第65 課:641~650,644,みっともない,,"Đáng xấu hổ, khó coi",216,OK,raw_例文,NO,YES,1,"意味 見た目にわるい 類:情けない ポイント みっともない 格好悪い だらしない Đáng xấu hổ, khó coi 例文 ・ 電車の中で口を開けて寝るなんて、みっともない"
N2-vocab-0656,N2,vocab,第65 課:641~650,645,貧しい,まずしい,Nghèo,216,OK,raw_例文,NO,YES,3,びんぼう 意味 まず 貧乏 なこと(貧乏:他人を批判する感じ) 貧 しい _生活/食事/家庭/国 ポイント Nghèo 例文 ・ 私は貧しい家で育った。 ・ 貧しい生活 ⇔( )な生活 ・ 心が貧しい ⇔ 心が( )だ
N2-vocab-0657,N2,vocab,第65 課:641~650,646,幼い,おさない,"Trẻ con, ngây thơ",216,OK,raw_例文,NO,YES,2,"意味 おさな 自分の年齢よりも下に見えること 幼 い ⇔薄っぺらい ポイント Trẻ con, ngây thơ 例文 ・ 幼い子どもが遊んでいる。 ・ 彼は体は大人だが、考え方が幼い ≒精神年齢が低い 類義語 ようちえん 幼稚園 幼稚な人≒未熟な人(子供っぽいの硬い言葉)"
N2-vocab-0658,N2,vocab,第65 課:641~650,647,またとない,,Duy nhất,216,OK,raw_例文,NO,YES,2,"意味 2度はないこと またとない ポイント _チャンス/機会 例文 ・日本行きのチケットが500,000 ドンのキャンペーン Duy nhất をしているらしい!これはまたとないチャンスだ ・ABC 学校の美女が最近彼氏と別れたらしい。 これはまたとないチャンスだ...!"
N2-vocab-0659,N2,vocab,第65 課:641~650,648,偉い,えらい,"1. Người có chức vụ cao 2. Giỏi, tuyệt vời",217,OK,raw_例文,NO,YES,2,"意味 えら 1 地位が高い人 偉 い 例文 ・ 卒業式には市長や大臣など偉い人が来ていた。 1. Người có chức vụ cao 2. Giỏi, tuyệt vời 意味 2 よくがんばっていてすごいこと 褒める時に使う ポイント 類: 立派な 例文 ・ 貧しい人を助け続けた彼女は偉いと思う。"
N2-vocab-0660,N2,vocab,第65 課:641~650,649,詳しい,くわしい,"Chi tiết, am hiểu về...",217,OK,raw_例文,NO,YES,2,"意味 くわ よく知っていること 詳 しい 「同じ」よりも硬い言い方 ポイント Chi tiết, am hiểu về... 例文 ・ 姉はアイドルにとてもくわしいです。 ・ この地図はスーパーまでの道がとてもくわしく 書かれている。 しょうさい 類義語 詳細 (ビジネスの場で) A: 「では、火曜日の13 時に打ち合わせお願いします。」 B:「 場所や議題などの詳細については後程メールいたします。」 (後程:「後で」のビジネス表現)"
N2-vocab-0661,N2,vocab,第65 課:641~650,650,目覚ましい,めざましい,"Nổi bật, vượt bậc",217,OK,raw_例文,NO,YES,1,"意味 め ざ びっくりするほど素晴らしいこと 目覚 ましい びっくりして目が覚めるほど ポイント Nổi bật, vượt bậc 例文 ・ 彼は試合でめざましい活躍をした。"
N2-vocab-0662,N2,vocab,第66 課:651~660,651,曖昧な,あいまいな,"Mơ hồ, mông lung",218,OK,raw_例文,NO,YES,1,"Kiến thức 意味 YES かNO かはっきりしないこと あいまい 曖昧 な ポイント 態度がはっきり ✘ _な返事、表現、答え 例文 ・ あの日のことは記憶があいまいだ。 Mơ hồ, mông lung"
N2-vocab-0663,N2,vocab,第66 課:651~660,652,有効,ゆうこう,"Hữu hiệu, có hiệu quả",218,OK,raw_例文,NO,YES,2,"ゆうこう 意味 (法律上)効果があること 有効 ポイント 対:無効 例文 ・ ビザの有効期限はいつまでですか? Hữu hiệu, có hiệu quả ポイント _に使う 例文 ・ 時間は無駄に使わず有効に使いなさい。"
N2-vocab-0664,N2,vocab,第66 課:651~660,653,大げさ,おおげさ,"Phóng đại, phô trương",219,OK,raw_例文,NO,YES,4,"意味 実際より大きく見せること おお 大 げさ ポイント _に言う _なコメント 例文 ・ 男:俺、痛くて死にそう。高熱かも。 女:えぇ!大丈夫?何度なの? Phóng đại, phô trương 男:えぇっと。。 女:大げさじゃん! ・ 私につまらないジョークを聞いて (大げさに 大雑把に)笑ってくれた。 使い分け ・大雑把:適当な。ちゃんとしない。 ・大げさに笑う:必要以上に笑う"
N2-vocab-0665,N2,vocab,第66 課:651~660,654,深刻,しんこく,Nghiêm trọng,219,OK,raw_例文,NO,YES,5,意味 簡単ではない、大変なことがある様子 しんこく 深刻 ポイント _な問題・悩み・事態 マイナスのことに使う 例文 ・ 猛暑によって深刻な水不足が起きた。 Nghiêm trọng ・ 彼はものごとをすぐ深刻に考える ≒考えすぎる ・「皆様に(深刻 重大)発表 があります。 私たち、結婚します。」 → 重大:重要で大事 「+、ー」のこと両方に使える
N2-vocab-0666,N2,vocab,第66 課:651~660,655,温厚,おんこう,"Dịu dàng, hòa nhã",220,OK,raw_例文,NO,YES,2,"意味 おんこう 全然怒らず、暖かくて優しい 温厚 ポイント _な性格、人 例文 ・ 部長は常に温厚で、怒ったところを見たことが ある人はいない。なので彼の周りには自然と人が Dịu dàng, hòa nhã 集まってくる ポイント 人にも使う 例文 ・3 才の娘はいつも私にくっついて離れようとしない"
N2-vocab-0667,N2,vocab,第66 課:651~660,656,勝手,かって,"Ích kỉ, tự tiện",220,OK,raw_例文,NO,YES,6,"例文 ・3 才の娘はいつも私にくっついて離れようとしない 意味 他人のことを考えずに かって 勝手 自分だけがいいようにすること ポイント _なこと・人・言動 例文 ・ 勝手な言動は他の人の迷惑になる。 Ích kỉ, tự tiện ポイント 許可を取らず_に〜する 例文 ・ A:(強引に 勝手に)撮らないでください。 B:あ、すみません ポイント 機械が_に〜する 例文 ・ このパソコンは、ときどき勝手にシャットダウン してしまう。"
N2-vocab-0668,N2,vocab,第66 課:651~660,657,慎重,しんちょう,Thận trọng,220,OK,raw_例文,NO,YES,1,意味 注意深くて、簡単に行動しない、 しんちょう よく考えてから行動すること 慎重 ポイント _な性格 _に考える 例文 ・ 私は慎重な性格なので、すぐには決め無いと Thận trọng 思います。
